TicketID,CreatedDate,ClosedDate,AgencyName,ComplaintType,Status,Latitude,Longitude,ZipCode,ResolutionDays,ReopenCount,SeverityScore,SentimentScore,CostEstimate,PopulationDensity,SLAStatus,SLA_Compliant,Year,Month,Quarter
TG-17396,2020-05-20,2020-05-24,Roads & Buildings,Pothole on Road,Closed,18.480233,79.312876,505325,4,0,7.3,-0.179,28124.99,2649.7,Within SLA,Late,2020,May,2
TG-17397,2020-09-03,2020-09-11,Panchayati Raj,Rural Road Damage,Closed,19.237908,80.021856,501401,8,0,5.17,-0.451,50723.5,3664.5,Within SLA,Late,2020,September,3
TG-17398,2020-06-14,2020-06-21,HMWS&SB,Water Pipeline Leakage,Closed,16.682954,80.616049,500014,7,0,6.7,-0.121,32736.89,8525.4,Breached,Late,2020,June,2
TG-17399,2020-01-16,,TSSPDCL,Transformer Fault,Open,16.986949,81.083771,500001,1,0,8.62,0.394,41876.13,15071.1,Within SLA,Open,2020,January,1
TG-17400,2020-12-21,,Roads & Buildings,Pothole on Road,Pending,19.28366,81.023756,502296,24,1,8.36,-0.056,75255.19,1908.5,Breached,Open,2020,December,4
TG-17401,2020-09-20,2020-09-26,TSNPDCL,Electricity Meter Tampering,Closed,19.717598,77.862801,500035,6,1,5.5,-0.461,60202.31,7655.0,Breached,Late,2020,September,3
TG-17402,2020-02-17,2020-02-18,TSSPDCL,Power Outage,Closed,19.713512,78.219753,500010,1,0,7.65,0.164,64466.79,8997.3,Within SLA,Late,2020,February,1
TG-17403,2020-10-25,,GHMC,Footpath Encroachment,Pending,16.849384,77.788671,500033,12,1,3.01,-0.453,5949.64,8695.5,Breached,Open,2020,October,4
TG-17404,2020-04-19,2020-04-23,TSNPDCL,Electricity Meter Tampering,Closed,17.822477,78.259218,506003,4,1,5.13,0.215,23241.77,2740.9,Breached,Late,2020,April,2
TG-17405,2020-06-24,2020-07-04,TSIIC,Industrial Pollution,Closed,18.103778,77.888981,500004,10,0,8.62,0.547,175624.57,15708.9,Within SLA,Late,2020,June,2
TG-17406,2020-02-20,2020-02-23,GHMC,Drainage Blockage,Closed,19.555402,79.661814,504106,3,0,7.71,-0.006,22234.94,611.1,Within SLA,Late,2020,February,1
TG-17407,2020-02-13,,GHMC,Streetlight Not Working,Pending,17.228483,80.980204,500014,7,0,3.25,0.638,13592.79,9190.9,Within SLA,Open,2020,February,1
TG-17408,2020-08-13,2020-08-23,Roads & Buildings,Road Cave-in,Closed,17.650117,78.128314,500033,10,0,8.16,0.279,71508.28,14955.4,Within SLA,Late,2020,August,3
TG-17409,2020-11-03,2020-11-06,Panchayati Raj,Rural Road Damage,Closed,19.769322,78.997084,500028,3,0,5.36,0.05,46292.63,16641.8,Within SLA,Late,2020,November,4
TG-17410,2020-10-06,2020-10-11,Water Resources,Borewell Water Contamination,Closed,16.550596,81.238504,500058,5,0,7.31,0.176,66532.51,8003.8,Within SLA,Late,2020,October,4
TG-17411,2020-12-12,2021-01-04,Revenue Department,Property Tax Dispute,Closed,16.694112,80.672106,500035,23,0,3.89,0.267,13668.9,7899.0,Within SLA,Late,2020,December,4
TG-17412,2020-06-29,2020-06-30,TSSPDCL,Transformer Fault,Closed,18.209588,79.381045,501401,1,0,7.14,0.198,33442.42,9839.0,Within SLA,Late,2020,June,2
TG-17413,2020-02-02,,HMWS&SB,Water Pipeline Leakage,Open,18.263281,80.106282,500016,5,1,7.74,0.104,44085.22,10587.9,Within SLA,Open,2020,February,1
TG-17414,2020-04-30,2020-05-27,Revenue Department,Encroachment of Public Land,Closed,19.775594,79.236401,505468,27,0,5.24,-0.018,40352.26,649.6,Within SLA,Late,2020,April,2
TG-17415,2020-09-17,2020-09-19,Food & Civil Supplies,Food Adulteration,Closed,17.276108,80.687919,500008,2,0,7.93,-0.009,78127.39,15949.5,Within SLA,Late,2020,September,3
TG-17416,2020-10-09,,Revenue Department,Property Tax Dispute,Pending,16.63013,78.34592,500047,44,1,3.62,0.137,13072.26,7266.7,Breached,Open,2020,October,4
TG-17417,2020-08-31,2020-09-03,GHMC,Streetlight Not Working,Closed,16.546345,78.894984,500016,3,0,4.07,0.296,7718.65,14152.3,Within SLA,Late,2020,August,3
TG-17418,2020-05-29,2020-05-30,GHMC,Streetlight Not Working,Closed,19.822004,77.982613,506001,1,0,5.32,-0.312,5810.45,3828.1,Within SLA,Late,2020,May,2
TG-17419,2020-02-14,2020-02-24,Food & Civil Supplies,Food Adulteration,Closed,19.431134,78.186415,500008,10,0,7.68,-0.403,126893.47,16308.5,Breached,Late,2020,February,1
TG-17420,2020-04-02,2020-04-05,GHMC,Drainage Blockage,Closed,16.623278,78.793703,509125,3,0,6.46,0.132,39640.0,1524.5,Within SLA,Late,2020,April,2
TG-17421,2020-06-11,2020-07-11,HMDA,Illegal Construction,Closed,17.859166,77.634287,500008,30,0,6.31,-0.407,29861.93,13278.3,Breached,Late,2020,June,2
TG-17422,2020-10-04,,Panchayati Raj,Rural Road Damage,Pending,17.552763,79.087207,500028,27,0,5.26,-0.264,27039.37,12031.2,Breached,Open,2020,October,4
TG-17423,2020-05-19,2020-05-25,Public Health,Mosquito Breeding,Closed,16.612891,80.837745,500028,6,0,7.59,-0.485,71664.14,17345.3,Breached,Late,2020,May,2
TG-17424,2020-05-09,2020-05-15,Food & Civil Supplies,Ration Card Issue,Closed,17.274954,79.854239,500001,6,0,6.38,0.098,15588.82,9545.1,Within SLA,Late,2020,May,2
TG-17425,2020-09-22,,Revenue Department,Property Tax Dispute,Open,19.137796,81.264474,508001,11,0,5.38,0.507,19601.07,584.0,Within SLA,Open,2020,September,3
TG-17426,2020-02-26,2020-03-02,Public Health,Mosquito Breeding,Closed,16.660243,77.88239,500016,5,0,6.13,-0.032,41471.36,16312.5,Within SLA,Late,2020,February,1
TG-17427,2020-11-05,2020-11-09,Panchayati Raj,Rural Road Damage,Closed,18.494862,79.910389,500028,4,0,6.23,-0.204,14033.07,8924.3,Within SLA,Late,2020,November,4
TG-17428,2020-02-27,,Agriculture Department,Crop Damage Compensation,Pending,16.742106,79.63827,508207,21,0,7.46,-0.595,16852.44,779.6,Breached,Open,2020,February,1
TG-17429,2020-01-31,,HMWS&SB,Water Pipeline Leakage,Open,19.676938,79.400702,502001,1,0,7.44,0.072,64051.84,1265.3,Within SLA,Open,2020,January,1
TG-17430,2020-02-26,2020-03-16,Food & Civil Supplies,Food Adulteration,Closed,19.087097,79.713726,505325,19,1,9.98,-0.358,99531.13,1710.8,Breached,Late,2020,February,1
TG-17431,2020-04-16,2020-04-17,GHMC,Garbage Not Collected,Closed,16.803395,80.492221,500088,1,0,6.02,-0.154,17483.19,6563.7,Within SLA,Late,2020,April,2
TG-17432,2020-07-18,2020-07-20,Food & Civil Supplies,Food Adulteration,Closed,19.310663,81.043667,505172,2,0,7.61,-0.153,127986.22,1949.6,Within SLA,Late,2020,July,3
TG-17433,2020-04-03,2020-04-06,Public Health,Hospital Staff Misconduct,Closed,17.466844,80.347742,500018,3,0,7.87,0.495,55141.33,15500.2,Within SLA,Late,2020,April,2
TG-17434,2020-05-23,2020-06-30,Roads & Buildings,Road Cave-in,Closed,19.358139,81.177533,503321,38,0,9.51,-0.344,121183.56,923.3,Breached,Late,2020,May,2
TG-17435,2020-06-05,2020-06-14,HMWS&SB,Water Supply Disruption,Closed,16.50532,80.080923,504001,9,1,6.97,-0.933,98487.82,170.3,Breached,Late,2020,June,2
TG-17436,2020-03-19,2020-03-21,HMWS&SB,Water Supply Disruption,Closed,19.266884,79.908476,500004,2,0,8.01,0.122,150663.64,11146.3,Within SLA,Late,2020,March,1
TG-17437,2020-06-03,2020-06-08,TSSPDCL,Power Outage,Closed,18.067648,78.025454,508248,5,0,6.21,0.055,45734.81,1294.5,Breached,Late,2020,June,2
TG-17438,2020-11-27,,TSNPDCL,Electricity Meter Tampering,Pending,18.364363,80.698076,505468,6,1,5.09,-0.866,53058.39,1861.7,Breached,Open,2020,November,4
TG-17439,2020-11-08,2020-11-09,Food & Civil Supplies,Food Adulteration,Closed,17.464285,78.699481,500028,1,0,9.76,0.065,195106.99,17230.2,Within SLA,Late,2020,November,4
TG-17440,2020-06-22,2020-07-16,Revenue Department,Property Tax Dispute,Closed,17.197718,80.923441,503321,24,0,5.64,0.286,9410.64,1825.0,Within SLA,Late,2020,June,2
TG-17441,2020-04-13,2020-04-26,Roads & Buildings,Road Cave-in,Closed,18.568829,80.228397,500002,13,0,8.48,0.75,42469.96,11800.2,Within SLA,Late,2020,April,2
TG-17442,2020-10-09,2020-11-07,TSIIC,Industrial Pollution,Closed,17.691383,77.405724,500088,29,1,9.89,-0.678,101079.24,9287.1,Breached,Late,2020,October,4
TG-17443,2020-09-26,2020-09-29,Roads & Buildings,Pothole on Road,Closed,17.460314,79.722881,501301,3,0,6.67,0.294,33392.98,8288.1,Within SLA,Late,2020,September,3
TG-17444,2020-06-23,2020-06-24,Roads & Buildings,Road Cave-in,Closed,18.761447,77.520922,500014,1,0,8.33,0.269,184543.71,5473.2,Within SLA,Late,2020,June,2
TG-17445,2020-07-05,,HMWS&SB,Water Supply Disruption,Pending,16.511915,81.365433,500058,8,0,7.34,-0.15,52791.12,7022.5,Breached,Open,2020,July,3
TG-17446,2020-05-13,2020-05-18,Panchayati Raj,Rural Road Damage,Closed,17.224891,78.566474,508001,5,0,6.07,-0.142,31282.15,560.0,Within SLA,Late,2020,May,2
TG-17447,2020-06-02,2020-06-07,GHMC,Streetlight Not Working,Closed,19.111606,77.518682,502286,5,0,5.6,-0.247,6334.74,1547.4,Within SLA,Late,2020,June,2
TG-17448,2020-01-05,,Municipal Corporation,Stray Animal Menace,Open,16.802341,80.991852,500034,9,1,5.85,0.236,18393.2,10589.6,Within SLA,Open,2020,January,1
TG-17449,2020-10-18,,Food & Civil Supplies,Food Adulteration,Open,18.139844,79.380913,503309,3,1,9.99,-0.041,183683.12,1860.4,Within SLA,Open,2020,October,4
TG-17450,2020-03-20,2020-03-31,Panchayati Raj,Rural Road Damage,Closed,17.874789,78.368337,506003,11,0,7.12,0.127,46336.23,3245.4,Within SLA,Late,2020,March,1
TG-17451,2020-06-14,2020-06-16,GHMC,Streetlight Not Working,Closed,18.112374,79.325827,500076,2,0,3.6,0.255,10423.47,9024.9,Within SLA,Late,2020,June,2
TG-17452,2020-09-13,2020-09-14,Roads & Buildings,Pothole on Road,Closed,19.856972,77.421849,500016,1,0,8.99,0.324,67237.68,9665.6,Within SLA,Late,2020,September,3
TG-17453,2020-09-30,2020-10-02,Public Health,Mosquito Breeding,Closed,18.256689,77.348139,500014,2,0,5.16,-0.189,24901.35,6305.5,Within SLA,Late,2020,September,3
TG-17454,2020-06-19,2020-06-27,GHMC,Drainage Blockage,Closed,16.781087,80.768866,509375,8,1,5.1,-0.3,21798.18,340.0,Breached,Late,2020,June,2
TG-17455,2020-03-17,2020-03-21,HMWS&SB,Water Pipeline Leakage,Closed,17.66333,79.495095,502296,4,0,7.47,0.353,77685.51,2088.2,Within SLA,Late,2020,March,1
TG-17456,2020-02-16,2020-02-22,Police Department,Noise Pollution,Closed,17.442201,80.117104,502313,6,0,2.78,-0.361,1952.01,1314.0,Within SLA,Late,2020,February,1
TG-17457,2020-03-13,2020-03-16,HMWS&SB,Sewage Overflow,Closed,19.638343,80.273688,504208,3,0,9.3,0.094,201146.87,1373.8,Within SLA,Late,2020,March,1
TG-17458,2020-01-17,2020-02-02,GHMC,Garbage Not Collected,Closed,18.602741,80.514557,503309,16,0,4.57,-0.376,4838.75,2110.1,Breached,Late,2020,January,1
TG-17459,2020-08-22,,Transport Department,Vehicle Registration Delay,Pending,18.66728,79.160295,500035,12,0,4.91,-0.677,1968.22,8490.5,Breached,Open,2020,August,3
TG-17460,2020-08-31,2020-09-24,Transport Department,Vehicle Registration Delay,Closed,19.738305,79.784573,502110,24,0,2.17,-0.196,2474.85,1803.5,Breached,Late,2020,August,3
TG-17461,2020-12-07,2020-12-10,Public Health,Hospital Staff Misconduct,Closed,19.096486,80.907377,500033,3,0,6.24,0.201,44579.62,9242.9,Within SLA,Late,2020,December,4
TG-17462,2020-04-27,2020-04-28,GHMC,Footpath Encroachment,Closed,17.17476,78.49786,504106,1,0,5.9,-0.284,16917.84,639.0,Within SLA,Late,2020,April,2
TG-17463,2020-04-16,2020-04-21,HMWS&SB,Water Supply Disruption,Closed,18.17418,80.343383,500035,5,0,7.26,-0.183,51906.5,8871.6,Within SLA,Late,2020,April,2
TG-17464,2020-08-10,2020-08-29,Food & Civil Supplies,Food Adulteration,Closed,19.177771,80.618505,501301,19,0,8.56,0.073,92488.27,8045.4,Breached,Late,2020,August,3
TG-17465,2020-06-01,,HMWS&SB,Water Pipeline Leakage,Pending,18.171554,77.848953,500035,5,0,8.51,0.102,61667.99,4372.9,Within SLA,Open,2020,June,2
TG-17466,2020-08-21,,Labour Department,Labour Wage Dispute,Pending,18.343307,79.881358,506003,27,2,7.16,-0.165,20669.5,3054.5,Breached,Open,2020,August,3
TG-17467,2020-09-09,2020-09-12,TSNPDCL,Electricity Meter Tampering,Closed,16.973688,77.625953,500039,3,0,6.19,0.018,33738.63,6562.0,Within SLA,Late,2020,September,3
TG-17468,2020-04-01,,Police Department,Noise Pollution,Pending,18.116861,78.316948,500035,17,1,3.29,-0.378,5579.64,6284.7,Breached,Open,2020,April,2
TG-17469,2020-10-13,2020-10-19,GHMC,Footpath Encroachment,Closed,16.790793,78.228439,500039,6,0,3.18,-0.0,5995.16,8085.5,Within SLA,Late,2020,October,4
TG-17470,2020-03-25,2020-06-02,Revenue Department,Encroachment of Public Land,Closed,18.419994,80.01757,500035,69,1,6.12,-0.492,57610.25,3970.6,Breached,Late,2020,March,1
TG-17471,2020-07-25,2020-07-26,GHMC,Drainage Blockage,Closed,19.566129,78.277729,500014,1,0,7.32,0.029,70649.67,6298.3,Within SLA,Late,2020,July,3
TG-17472,2020-01-22,2020-01-24,TSNPDCL,Electricity Meter Tampering,Closed,18.309897,78.339403,500033,2,0,7.14,-0.478,63467.04,9724.9,Within SLA,Late,2020,January,1
TG-17473,2020-11-19,,Water Resources,Borewell Water Contamination,Pending,19.307395,78.239865,500001,25,0,8.08,-0.37,171111.16,13006.7,Breached,Open,2020,November,4
TG-17474,2020-04-06,2020-04-10,Food & Civil Supplies,Food Adulteration,Closed,18.313441,80.848065,500035,4,0,8.56,0.415,110036.49,4148.6,Within SLA,Late,2020,April,2
TG-17475,2020-02-24,2020-03-25,Education Department,School Infrastructure Issue,Closed,19.126005,80.499544,505325,30,3,5.81,-0.333,8268.16,2017.2,Breached,Late,2020,February,1
TG-17476,2020-03-29,,Food & Civil Supplies,Food Adulteration,Open,17.229102,77.903344,504251,6,0,7.48,-0.089,63666.13,821.5,Within SLA,Open,2020,March,1
TG-17477,2020-12-11,2020-12-16,Public Health,Hospital Staff Misconduct,Closed,18.102709,78.384935,502270,5,0,8.2,0.297,41295.65,1922.9,Within SLA,Late,2020,December,4
TG-17478,2020-11-15,2020-11-18,Education Department,School Infrastructure Issue,Closed,18.696246,78.209445,500035,3,0,4.11,-0.371,4061.12,8186.7,Within SLA,Late,2020,November,4
TG-17479,2020-07-01,2020-07-11,Roads & Buildings,Road Cave-in,Closed,18.275155,78.162498,504001,10,0,8.09,-0.183,143576.49,1343.9,Within SLA,Late,2020,July,3
TG-17480,2020-03-24,,Water Resources,Borewell Water Contamination,Open,17.971388,79.598633,505468,21,0,7.49,0.299,88151.38,2349.9,Within SLA,Open,2020,March,1
TG-17481,2020-02-01,2020-02-14,HMDA,Illegal Construction,Closed,16.90015,79.030957,500008,13,0,8.15,0.642,75625.48,16719.3,Within SLA,Late,2020,February,1
TG-17482,2020-01-25,,Public Health,Mosquito Breeding,Open,17.5336,80.846602,500014,5,1,7.95,0.181,46895.77,9530.3,Within SLA,Open,2020,January,1
TG-17483,2020-07-18,,Food & Civil Supplies,Food Adulteration,Open,18.018323,81.26161,500018,4,1,8.1,-0.405,45963.53,12581.2,Within SLA,Open,2020,July,3
TG-17484,2020-12-07,,Municipal Corporation,Stray Animal Menace,Open,19.470454,79.607835,500058,1,2,5.77,-0.021,18253.5,7712.5,Within SLA,Open,2020,December,4
TG-17485,2020-05-28,2020-06-06,GHMC,Garbage Not Collected,Closed,19.114778,80.159287,500001,9,1,4.04,-1.0,4473.88,10302.1,Breached,Late,2020,May,2
TG-17486,2020-09-19,2020-09-25,GHMC,Garbage Not Collected,Closed,19.511933,80.655958,504001,6,0,4.69,0.272,7270.73,1270.6,Within SLA,Late,2020,September,3
TG-17487,2020-11-04,,TSNPDCL,Electricity Meter Tampering,Open,18.191339,79.710136,508207,2,0,5.43,0.64,41783.45,1294.5,Within SLA,Open,2020,November,4
TG-17488,2020-10-13,2020-11-07,Police Department,Noise Pollution,Closed,17.948873,79.661706,509209,25,0,4.47,-0.211,5276.62,439.4,Breached,Late,2020,October,4
TG-17489,2020-09-17,2020-09-22,Public Health,Hospital Staff Misconduct,Closed,18.03842,79.831397,500070,5,0,8.56,-0.146,56700.77,5868.3,Within SLA,Late,2020,September,3
TG-17490,2020-11-27,,Water Resources,Borewell Water Contamination,Pending,16.953151,80.538245,509125,33,2,9.42,-0.207,90461.92,1114.1,Breached,Open,2020,November,4
TG-17491,2020-06-25,,Public Health,Mosquito Breeding,Open,19.820046,78.19532,500058,5,0,7.03,-0.135,65126.97,8673.6,Within SLA,Open,2020,June,2
TG-17492,2020-11-21,2020-11-23,Public Health,Hospital Staff Misconduct,Closed,17.396576,78.692532,508202,2,0,8.67,-0.505,61344.18,738.3,Within SLA,Late,2020,November,4
TG-17493,2020-07-24,2020-09-24,HMDA,Illegal Construction,Closed,19.567103,79.593194,505325,62,0,6.15,-0.325,44579.8,2523.8,Breached,Late,2020,July,3
TG-17494,2020-08-21,2020-09-30,Labour Department,Labour Wage Dispute,Closed,18.120974,80.716311,500028,40,0,7.51,-0.475,19334.84,9478.2,Breached,Late,2020,August,3
TG-17495,2020-11-28,2020-12-06,Public Health,Mosquito Breeding,Closed,19.249741,77.878058,502313,8,3,7.88,-0.499,59947.92,603.5,Breached,Late,2020,November,4
TG-17496,2020-03-31,2020-04-06,HMWS&SB,Water Pipeline Leakage,Closed,19.761453,78.247261,502001,6,0,6.58,-0.48,53496.35,1793.8,Breached,Late,2020,March,1
TG-17497,2020-12-16,2020-12-17,TSSPDCL,Power Outage,Closed,19.842385,77.709164,500074,1,0,8.15,-0.204,54096.42,7375.0,Within SLA,Late,2020,December,4
TG-17498,2020-10-15,2020-11-03,GHMC,Streetlight Not Working,Closed,17.681348,78.834619,503321,19,3,3.59,-0.62,9861.47,1243.1,Breached,Late,2020,October,4
TG-17499,2020-11-05,,Agriculture Department,Crop Damage Compensation,Open,17.075712,77.765756,502103,8,1,8.07,0.482,70250.34,1413.5,Within SLA,Open,2020,November,4
TG-17500,2020-07-24,2020-08-11,TSRTC,Bus Route Irregularity,Closed,16.509339,77.914114,502113,18,2,3.66,-0.509,2878.42,761.5,Breached,Late,2020,July,3
TG-17501,2020-08-08,2020-08-17,TSNPDCL,Electricity Meter Tampering,Closed,17.777769,80.920922,500070,9,2,6.58,-0.3,66170.15,8275.1,Breached,Late,2020,August,3
TG-17502,2020-07-12,2020-07-13,HMWS&SB,Sewage Overflow,Closed,19.390228,81.366916,503185,1,0,8.74,0.169,189249.67,1854.3,Within SLA,Late,2020,July,3
TG-17503,2020-09-28,2020-10-04,TSSPDCL,Power Outage,Closed,19.270945,80.722832,500035,6,0,5.69,-0.665,57426.6,7351.2,Breached,Late,2020,September,3
TG-17504,2020-10-02,,HMWS&SB,Water Supply Disruption,Pending,18.910018,80.24007,500001,10,0,9.88,0.037,98795.76,17045.6,Breached,Open,2020,October,4
TG-17505,2020-06-09,2020-06-14,HMWS&SB,Water Supply Disruption,Closed,16.657255,80.895371,505172,5,0,9.95,-0.503,84098.49,1397.7,Within SLA,Late,2020,June,2
TG-17506,2020-06-04,,TSNPDCL,Electricity Meter Tampering,Open,18.707189,79.755484,500088,2,0,7.66,0.037,70660.89,8296.9,Within SLA,Open,2020,June,2
TG-17507,2020-05-23,2020-06-02,Education Department,School Infrastructure Issue,Closed,17.136845,80.518823,500004,10,0,4.17,0.191,12975.74,14252.6,Within SLA,Late,2020,May,2
TG-17508,2020-09-26,2020-11-17,Labour Department,Labour Wage Dispute,Closed,17.708574,78.182286,501218,52,2,7.67,-0.267,60034.93,3755.9,Breached,Late,2020,September,3
TG-17509,2020-05-05,2020-05-06,Food & Civil Supplies,Food Adulteration,Closed,18.27954,77.652825,500004,1,0,7.51,-0.283,144268.8,9307.7,Within SLA,Late,2020,May,2
TG-17510,2020-12-22,2021-01-07,GHMC,Streetlight Not Working,Closed,17.593282,79.11292,503187,16,1,5.17,0.026,7625.49,1823.5,Breached,Late,2020,December,4
TG-17511,2020-10-24,2020-10-30,Municipal Corporation,Stray Animal Menace,Closed,18.071741,79.506379,509125,6,0,4.71,0.1,16687.55,516.4,Within SLA,Late,2020,October,4
TG-17512,2020-03-01,2020-03-08,GHMC,Footpath Encroachment,Closed,16.890536,77.403162,500014,7,0,3.37,0.206,6666.85,5136.2,Within SLA,Late,2020,March,1
TG-17513,2020-01-11,2020-01-15,Food & Civil Supplies,Food Adulteration,Closed,18.876538,79.428889,504251,4,0,8.28,-0.285,177855.65,507.5,Within SLA,Late,2020,January,1
TG-17514,2020-11-14,2020-11-18,Roads & Buildings,Road Cave-in,Closed,19.618532,77.625676,500016,4,0,8.45,0.396,159237.45,16857.3,Within SLA,Late,2020,November,4
TG-17515,2020-10-17,,HMWS&SB,Water Supply Disruption,Open,19.107163,78.835723,500035,3,0,8.91,0.456,92619.65,7702.3,Within SLA,Open,2020,October,4
TG-17516,2020-05-24,2020-06-14,Municipal Corporation,Stray Animal Menace,Closed,16.818014,79.263957,500010,21,1,5.35,-0.609,20852.47,8250.1,Breached,Late,2020,May,2
TG-17517,2020-09-05,,Forest Department,Deforestation Complaint,Open,16.918427,78.190767,501218,5,1,6.02,-0.003,39494.85,3921.7,Within SLA,Open,2020,September,3
TG-17518,2020-10-04,2020-10-16,Labour Department,Labour Wage Dispute,Closed,17.211722,78.430626,503187,12,0,7.97,0.468,26241.57,1793.9,Within SLA,Late,2020,October,4
TG-17519,2020-02-02,,GHMC,Streetlight Not Working,Open,19.344314,78.273725,504208,6,1,4.08,0.108,13427.94,805.1,Within SLA,Open,2020,February,1
TG-17520,2020-08-10,2020-08-15,Public Health,Hospital Staff Misconduct,Closed,16.528076,78.017596,506167,5,0,7.42,0.673,63595.49,2662.8,Within SLA,Late,2020,August,3
TG-17521,2020-11-18,2020-11-25,Food & Civil Supplies,Food Adulteration,Closed,19.782293,80.484854,500018,7,0,9.52,-0.167,177723.93,14871.2,Within SLA,Late,2020,November,4
TG-17522,2020-03-01,,HMWS&SB,Sewage Overflow,Open,19.329569,79.808124,500008,1,1,8.14,-0.51,61736.51,16061.9,Within SLA,Open,2020,March,1
TG-17523,2020-06-17,,Public Health,Mosquito Breeding,Open,18.019479,80.849602,500076,4,0,6.47,0.169,51117.23,6929.9,Within SLA,Open,2020,June,2
TG-17524,2020-11-22,2021-01-04,Revenue Department,Encroachment of Public Land,Closed,18.22852,79.604311,502103,43,0,5.69,-0.541,59540.24,1903.9,Breached,Late,2020,November,4
TG-17525,2020-10-31,2020-12-02,Roads & Buildings,Pothole on Road,Closed,19.065168,79.150852,500001,32,0,5.12,-0.565,39559.61,14503.8,Breached,Late,2020,October,4
TG-17526,2020-02-01,2020-02-06,TSNPDCL,Electricity Meter Tampering,Closed,18.742967,78.379507,504208,5,1,7.01,-0.664,53057.05,1397.2,Breached,Late,2020,February,1
TG-17527,2020-06-27,2020-07-19,Transport Department,Vehicle Registration Delay,Closed,18.754951,79.936725,500008,22,0,4.87,-0.323,7143.28,8564.8,Breached,Late,2020,June,2
